"","aic","r2","adjr2"
"8350",2471.02,0.5609357,0.1594198
"8351",2442.653,0.5460015,0.1676023
"8352",2486.014,0.4497792,0.06935159
"8353",2451.435,0.5479179,0.1700886
"8354",2433.751,0.6088354,0.2281423
"8355",2481.164,0.5056705,0.1173003
"8356",2489.133,0.3869955,0.03550477
"8357",2468.235,0.376039,0.05587482
"8358",2495.503,0.4911486,0.08883733
"8359",2487.066,0.5578056,0.1328913
"8360",2447.788,0.5281047,0.1518145
"8361",2468.995,0.3432272,0.04456606
"8362",2465.522,0.3904153,0.06799123
"8363",2459.739,0.6142466,0.2092247
"8364",2464.043,0.5773558,0.1752953
"8365",2478.384,0.5035717,0.1036767
"8366",2484.648,0.4673852,0.0844687
"8367",2457.431,0.4275286,0.08382054
"8368",2498.038,0.2633809,-0.004101349
"8369",2468.087,0.5888716,0.1813227
"8370",2464.307,0.2828917,0.02929394
"8371",2492.229,0.4531782,0.06533331
"8372",2487.905,0.2270461,-0.00816728
"8373",2434.916,0.4245703,0.1020404
"8374",2449.132,0.5192661,0.1444322
"8375",2457.633,0.4231362,0.08321288
"8376",2463.298,0.5054406,0.1278365
"8377",2467.214,0.3994658,0.06146863
"8378",2484.453,0.4254934,0.06358489
"8379",2455.398,0.5634018,0.1734177
"8380",2469.675,0.3231314,0.03732877
"8381",2441.676,0.6143308,0.2298037
"8382",2453.79,0.5148101,0.1425344
"8383",2438.66,0.4710496,0.1276632
"8384",2466.895,0.529565,0.1359247
"8385",2458.186,0.5858639,0.1875383
"8386",2466.665,0.5734898,0.1733545
"8387",2463.667,0.5380276,0.1467739
"8388",2482.097,0.5831067,0.1618754
"8389",2465.13,0.5192696,0.1266123
"8390",2408.849,0.5962805,0.2357147
"8391",2471.375,0.5384964,0.1437975
"8392",2476.739,0.4209147,0.06659117
"8393",2481.859,0.5687333,0.1521062
"8394",2415.821,0.6194586,0.2505518
"8395",2460.805,0.370447,0.06206551
"8396",2475.714,0.4727828,0.09411085
"8397",2464.754,0.5394899,0.148666
"8398",2476.273,0.3802759,0.04846126
"8399",2460.016,0.5374687,0.1460521
"8400",2466.423,0.4823808,0.1084307
"8401",2477.909,0.5078196,0.1088358
"8402",2491.537,0.3861344,0.03474955
"8403",2466.341,0.4529654,0.08754396
"8404",2469.279,0.4808407,0.09941486
"8405",2479.548,0.4619949,0.08606105
"8406",2452.793,0.4405731,0.09651577
"8407",2455.884,0.5976311,0.1978511
"8408",2466.104,0.5468664,0.1511858
"8409",2454.265,0.6318785,0.2268638
"8410",2493.911,0.2986433,0.006071895
"8411",2465.551,0.4839451,0.1101871
"8412",2452.147,0.605567,0.2097659
"8413",2472.359,0.4256812,0.06748293
"8414",2472.518,0.5555701,0.1520722
"8415",2467.562,0.5381969,0.1397943
"8416",2467.935,0.4687022,0.1005971
"8417",2479.899,0.5246329,0.1223367
"8418",2473.728,0.3771374,0.04950098
"8419",2454.482,0.4411759,0.09000232
"8420",2453.507,0.4946621,0.1294225
"8421",2426.982,0.5579348,0.1932268
"8422",2475.508,0.4233858,0.06895788
"8423",2432.87,0.5934386,0.212172
"8424",2471.274,0.4157961,0.06909174
"8425",2464.426,0.5270578,0.1399407
"8426",2483.225,0.4880964,0.0852483
"8427",2485.507,0.4153234,0.05380736
"8428",2468.667,0.3794277,0.05506945
"8429",2432.247,0.555988,0.1906866
"8430",2458.008,0.5624752,0.1651089
"8431",2467.264,0.528962,0.1387618
"8432",2476.023,0.4420665,0.07263586
"8433",2425.222,0.5785582,0.2110222
"8434",2451.097,0.5092052,0.1393369
"8435",2425.548,0.5981004,0.2222228
"8436",2485.772,0.4425518,0.0693933
"8437",2477.1,0.5515681,0.1429753
"8438",2467.75,0.4942367,0.111088
"8439",2446.409,0.5557392,0.1734951
"8440",2453.452,0.5351558,0.1536959
"8441",2475.929,0.486844,0.10622
"8442",2416.203,0.6566487,0.2839948
"8443",2461.11,0.4321249,0.08825027
"8444",2466.218,0.4863293,0.1164522
"8445",2437.334,0.6147889,0.2305003
"8446",2412.344,0.6468047,0.2835548
"8447",2497.279,0.3737736,0.03174835
"8448",2479.54,0.4544863,0.08178264
"8449",2470.841,0.396063,0.05476764
"8450",2460.725,0.3346674,0.04189721
"8451",2431.163,0.620328,0.2422299
"8452",2488.669,0.4855236,0.08606427
"8453",2464.339,0.5885112,0.1878837
"8454",2494.467,0.3884128,0.03292904
"8455",2412.231,0.582913,0.2234387
"8456",2466.191,0.4015961,0.06700467
"8457",2494.553,0.4449073,0.06044696
"8458",2480.893,0.4742846,0.09207944
"8459",2454.969,0.4741463,0.1136327
"8460",2473.741,0.6299867,0.2059884
"8461",2486.999,0.5422885,0.1341883
"8462",2449.234,0.5355072,0.1541422
"8463",2466.59,0.6210819,0.2129828
"8464",2471.685,0.5183424,0.1290905
"8465",2457.603,0.5980244,0.2019079
"8466",2462.365,0.4529199,0.09831685
"8467",2464.524,0.4821997,0.1082277
"8468",2475.903,0.3636382,0.03842002
"8469",2460.219,0.5971635,0.2006295
"8470",2475.175,0.4359273,0.073862
"8471",2451.857,0.5247021,0.1440931
"8472",2453.051,0.4919459,0.1263337
"8473",2475.634,0.3137643,0.0236022
"8474",2446.392,0.5557642,0.1735282
"8475",2499.236,0.4318759,0.05477859
"8476",2438.024,0.6002223,0.21537
"8477",2449.805,0.580627,0.1938799
"8478",2480.373,0.358157,0.03403608
"8479",2439.37,0.6147405,0.2337296
"8480",2410.562,0.634049,0.2696987
"8481",2426.851,0.6311283,0.2588784
"8482",2501.938,0.5008871,0.0812172
"8483",2480.879,0.4365067,0.07444002
"8484",2487.258,0.3867307,0.03907045
"8485",2473.007,0.4517004,0.08256042
"8486",2471.457,0.5782151,0.1620767
"8487",2481.182,0.5290958,0.1243368
"8488",2450.705,0.4672803,0.1167981
"8489",2472.279,0.5105974,0.115932
"8490",2462.827,0.3747559,0.06200322
"8491",2472.249,0.3672814,0.04871667
"8492",2485.796,0.54102,0.1287796
"8493",2485.991,0.3808815,0.04154411
"8494",2441.48,0.5286093,0.1627359
"8495",2466.632,0.5735386,0.1698606
"8496",2458.364,0.4824874,0.1121447
"8497",2464.055,0.497205,0.1217483
"8498",2460.271,0.4337766,0.08985368
"8499",2489.543,0.4839602,0.08805152
"8500",2453.978,0.5918709,0.1997395
"8501",2445.203,0.4986892,0.1340333
"8502",2459.406,0.4733468,0.1127665
"8503",2457.455,0.6172941,0.2174534
"8504",2468.333,0.5239162,0.1287787
"8505",2460.535,0.5555447,0.166289
"8506",2440.743,0.5232373,0.162948
"8507",2461.428,0.5351957,0.1502352
"8508",2468.817,0.3526874,0.04448465
"8509",2483.922,0.577533,0.1610843
"8510",2464.612,0.4637414,0.09526544
"8511",2457.302,0.4915028,0.1258314
"8512",2417.343,0.563485,0.2037679
"8513",2476.406,0.3307708,0.03182
"8514",2453.522,0.560169,0.1690191
"8515",2480.637,0.5099885,0.1077535
"8516",2440.357,0.6213889,0.2373057
"8517",2474.24,0.5207534,0.1211337
"8518",2467.597,0.5691265,0.1600032
"8519",2440.755,0.5850444,0.2035168
"8520",2466.834,0.5425506,0.1454922
"8521",2453.816,0.4577407,0.1032969
"8522",2493.664,0.2943609,0.007076042
"8523",2448.096,0.4757378,0.129238
"8524",2460.025,0.4722139,0.1079879
"8525",2447.027,0.5788445,0.1913665
"8526",2428.456,0.6238798,0.2411596
"8527",2439.874,0.5213615,0.1573052
"8528",2474.235,0.5403196,0.1352693
"8529",2464.678,0.567505,0.1755583
"8530",2461.601,0.5838236,0.1810561
"8531",2479.602,0.5251235,0.1229603
"8532",2466.976,0.4123329,0.06586384
"8533",2455.905,0.5408453,0.1574748
"8534",2461.751,0.5012108,0.1228486
"8535",2454.323,0.5401787,0.1531025
"8536",2480.02,0.5076301,0.1160023
"8537",2456.738,0.6235109,0.2203368
"8538",2423.287,0.6094657,0.2388426
"8539",2491.802,0.194449,-0.004176031
"8540",2472.439,0.4294973,0.0748707
"8541",2492.901,0.3342606,0.01570094
"8542",2458.349,0.5337066,0.1483397
"8543",2468.299,0.4258018,0.07494159
"8544",2481.206,0.2756383,0.006761222
"8545",2443.543,0.4946003,0.1328347
"8546",2502.656,0.5645243,0.1309483
"8547",2474.323,0.5272274,0.1293152
"8548",2462.36,0.3714181,0.05569482
"8549",2472.827,0.5519929,0.1472128
"8550",2435.162,0.628157,0.2542695
"8551",2456.193,0.4755612,0.1151692
"8552",2460.237,0.4493527,0.08745185
"8553",2478.81,0.5425886,0.1382701
"8554",2445.905,0.5947984,0.2005876
"8555",2468.895,0.4124979,0.0696654
"8556",2474.202,0.371763,0.04504097
"8557",2440.728,0.6235244,0.2339766
"8558",2461.307,0.4277752,0.08405703
"8559",2451.225,0.5123854,0.1431119
"8560",2463.988,0.5594575,0.1680545
"8561",2456.315,0.4680009,0.1070125
"8562",2428.54,0.5586121,0.1874799
"8563",2474.059,0.4381079,0.07234547
"8564",2468.072,0.410093,0.07107618
"8565",2458.326,0.4529955,0.09839453
"8566",2465.683,0.4579923,0.09280102
"8567",2476.951,0.5128501,0.118689
"8568",2475.835,0.5535332,0.1419677
"8569",2464.446,0.5678535,0.1654306
"8570",2468.023,0.4685395,0.1004213
"8571",2478.72,0.4128553,0.05896838
"8572",2482.536,0.3882657,0.04041468
"8573",2476.311,0.5496783,0.1440854
"8574",2460.41,0.5336066,0.1446634
"8575",2449.13,0.5577075,0.1761159
"8576",2472.953,0.4518024,0.08633595
"8577",2459.112,0.4628086,0.1050518
"8578",2494.813,0.2082816,-0.009373507
"8579",2478.553,0.2970776,0.01995961
"8580",2408.392,0.6988935,0.3326625
"8581",2510.051,0.3850389,0.01826974
"8582",2448.929,0.5162572,0.1477396
"8583",2428.798,0.6046751,0.2350269
"8584",2471.909,0.5179674,0.124997
"8585",2448.693,0.4635893,0.1129158
"8586",2461.881,0.4833533,0.1166744
"8587",2461.462,0.5051584,0.1239266
"8588",2475.26,0.3993694,0.05771611
"8589",2466.637,0.485581,0.11203
"8590",2499.425,0.4912866,0.08131239
"8591",2456.436,0.4823577,0.1226135
"8592",2472.91,0.4042513,0.05843637
"8593",2477.405,0.3864171,0.04630594
"8594",2452.598,0.4600301,0.1092014
"8595",2440.241,0.4377536,0.1111008
"8596",2462.759,0.573351,0.1731584
"8597",2470.869,0.4442974,0.08592794
"8598",2462.232,0.3973387,0.07042693
"8599",2464.471,0.4565074,0.08759244
"8600",2455.966,0.5145132,0.1386764
"8601",2481.173,0.4774146,0.09186227
"8602",2450.744,0.5265364,0.153339
"8603",2478.625,0.3664546,0.04438821
"8604",2466.404,0.5797538,0.1751725
"8605",2448.499,0.5939621,0.2027941
"8606",2475.159,0.5514761,0.1391558
"8607",2447.035,0.6283202,0.2348179
"8608",2469.292,0.3471,0.04021787
"8609",2485.813,0.2272928,-0.0006360411
"8610",2481.597,0.2746525,0.009886435
"8611",2413.081,0.6384452,0.2703207
"8612",2482.932,0.2813334,0.01386424
"8613",2458.375,0.4216468,0.0818077
"8614",2475.879,0.3980773,0.05286119
"8615",2457.689,0.5013181,0.1229747
"8616",2459.106,0.4953665,0.1231836
"8617",2471.145,0.535651,0.1401118
"8618",2469.43,0.3863624,0.06093145
"8619",2445.727,0.5314692,0.1594526
"8620",2425.505,0.6037029,0.2336101
"8621",2453.511,0.6145524,0.2131834
"8622",2488.067,0.2633067,0.003350116
"8623",2465.323,0.4317042,0.08426575
"8624",2494.038,0.3454062,0.0165006
"8625",2452.958,0.59048,0.1977139
"8626",2479.343,0.5255499,0.1197888
"8627",2459.893,0.5213301,0.1434522
"8628",2470.805,0.4207832,0.07740547
"8629",2444.328,0.5401705,0.1669757
"8630",2441.584,0.5661432,0.1908244
"8631",2464.92,0.455659,0.09757308
"8632",2472.625,0.4211457,0.07048574
"8633",2450.028,0.5714668,0.1845014
"8634",2491.836,0.3227545,0.01114203
"8635",2429.557,0.5382051,0.1779588
"8636",2434.362,0.5941541,0.2165253
"8637",2491.948,0.5145427,0.1020615
"8638",2464.225,0.4569699,0.09534573
"8639",2452.629,0.4637097,0.1095362
"8640",2465.826,0.4689022,0.09718747
"8641",2432.965,0.6410922,0.2650295
"8642",2445.033,0.5903725,0.1975575
"8643",2482.21,0.5435407,0.1284064
"8644",2469.591,0.3372801,0.04379137
"8645",2477.709,0.327738,0.03331056
"8646",2430.587,0.542943,0.1805826
"8647",2483.582,0.49803,0.1007739
"8648",2474.555,0.5966936,0.1858344
"8649",2460.063,0.5469301,0.1583725
"8650",2449.025,0.5609273,0.1735358
"8651",2464.271,0.5402624,0.1460948
"8652",2463.419,0.5052333,0.1204107
"8653",2477.978,0.4020367,0.06011255
"8654",2461.861,0.4576572,0.09965153
"8655",2464.64,0.463688,0.09882756
"8656",2459.402,0.4877821,0.1216318
"8657",2481.664,0.2540494,0.009311038
"8658",2462.107,0.5373219,0.1494215
"8659",2498.154,0.397502,0.03724404
"8660",2464.781,0.5643364,0.1569072
"8661",2446.64,0.4408696,0.1072705
"8662",2453.543,0.3373909,0.05803688
"8663",2474.043,0.3499258,0.03871219
"8664",2459.793,0.568832,0.1773921
"8665",2476.787,0.4167838,0.06635591
"8666",2441.356,0.5511695,0.1777247
"8667",2436.766,0.6155479,0.2316556
"8668",2454.86,0.4851824,0.1187163
"8669",2463.753,0.4502778,0.09202096
"8670",2445.673,0.5216956,0.1508607
"8671",2480.753,0.4853733,0.08968275
"8672",2448.767,0.5198755,0.148649
"8673",2443.579,0.5661497,0.1874617
"8674",2458.244,0.5770611,0.1819267
"8675",2434.483,0.6185833,0.2329836
"8676",2492.316,0.5139229,0.1050911
"8677",2459.215,0.5090052,0.1249291
"8678",2456.388,0.530393,0.1546635
"8679",2444.227,0.4338616,0.1039374
"8680",2485.027,0.3566968,0.03659909
"8681",2443.823,0.5892483,0.2027672
"8682",2428.293,0.5272766,0.1777457
"8683",2466.753,0.5552068,0.1515772
"8684",2451.68,0.5315459,0.1526308
"8685",2461.594,0.5014819,0.1267314
"8686",2458.966,0.5261707,0.1388281
"8687",2476.183,0.5529939,0.1485694
"8688",2480.6,0.4251998,0.05955255
"8689",2451.148,0.4398819,0.09935161
"8690",2452.048,0.5624149,0.1720722
"8691",2458.371,0.5205359,0.1424789
"8692",2458.353,0.5205644,0.1389851
"8693",2481.718,0.4465147,0.07347072
"8694",2452.34,0.5496332,0.1654239
"8695",2452.264,0.5681273,0.1729132
"8696",2463.788,0.4463793,0.0916444
"8697",2459.244,0.6149088,0.2206043
"8698",2420.608,0.7007525,0.3237616
"8699",2469.691,0.3183785,0.03405139
"8700",2465.046,0.5453815,0.1492218
"8701",2453.032,0.5058968,0.1354347
"8702",2474.983,0.5093999,0.1144714
"8703",2472.504,0.4526562,0.08722254
"8704",2492.966,0.3830827,0.03208668
"8705",2450.313,0.6343656,0.2343502
"8706",2445.669,0.5599456,0.1858914
"8707",2456.744,0.5298117,0.1504569
"8708",2438.021,0.4795006,0.1332834
"8709",2470.806,0.4993805,0.1207034
"8710",2464.754,0.529796,0.143387
"8711",2471.253,0.4986029,0.1161869
"8712",2474.749,0.4087047,0.05882024
"8713",2485.261,0.5020587,0.1055919
"8714",2462.376,0.496644,0.1246561
"8715",2465.208,0.435863,0.08473729
"8716",2461.014,0.4203619,0.08059955
"8717",2448.364,0.5558078,0.1735863
"8718",2464.439,0.4823521,0.1119938
"8719",2467.058,0.5758641,0.1731671
"8720",2472.199,0.5141196,0.1202481
"8721",2444.151,0.4645979,0.1139736
"8722",2442.223,0.6590014,0.2653357
"8723",2453.622,0.5014336,0.1337179
"8724",2474.073,0.5743654,0.167446
"8725",2469.406,0.5086787,0.1172714
"8726",2440.056,0.6422234,0.2538646
"8727",2476.683,0.4169937,0.06655371
"8728",2450.555,0.5766041,0.1916437
"8729",2469.862,0.5717132,0.1636695
"8730",2482.136,0.4495466,0.06910748
"8731",2469.2,0.4036517,0.06157129
"8732",2475.341,0.5222472,0.1193122
"8733",2486.878,0.4365076,0.06324463
"8734",2463.307,0.5481187,0.1528463
"8735",2459.228,0.4951518,0.1229365
"8736",2437.224,0.6202473,0.2355446
"8737",2471.535,0.4981118,0.1119716
"8738",2459.095,0.4988774,0.1236918
"8739",2469.223,0.5872462,0.1753257
"8740",2428.51,0.6341143,0.2571558
"8741",2483.043,0.4516309,0.07878838
"8742",2431.783,0.5597715,0.1923351
"8743",2465.492,0.3946961,0.06451849
"8744",2447.224,0.5191131,0.1511754
"8745",2481.367,0.4471881,0.07416712
"8746",2456.309,0.5769651,0.1852726
"8747",2421.783,0.6168577,0.2529721
"8748",2463.687,0.461736,0.1039224
"8749",2489.468,0.2493622,-0.004305624
"8750",2469.42,0.4912949,0.1149325
"8751",2465.311,0.5054192,0.1206327
"8752",2478.931,0.5392076,0.1338033
"8753",2436.46,0.5463058,0.1748162
"8754",2482.983,0.3700567,0.03993155
"8755",2447.853,0.5472608,0.169235
"8756",2463.174,0.5258288,0.1383997
"8757",2483.979,0.2787176,0.0085961
"8758",2462.382,0.5271297,0.1364478
"8759",2487.515,0.4694769,0.07924796
"8760",2506.112,0.4418945,0.03767791
"8761",2434.981,0.5960961,0.2226045
"8762",2465.89,0.5440475,0.1474618
"8763",2483.756,0.4727067,0.09032907
"8764",2478.692,0.5132871,0.1192253
"8765",2458.962,0.3873591,0.06894469
"8766",2481.163,0.4200624,0.06577803
"8767",2452.485,0.5494065,0.1616327
"8768",2464.638,0.5167468,0.1271238
"8769",2453.29,0.5928445,0.2011602
"8770",2460.888,0.4364876,0.08893978
"8771",2463.289,0.4116945,0.07614069
"8772",2458.853,0.4365573,0.08542167
"8773",2488.361,0.302408,0.01602384
"8774",2455.512,0.508498,0.1349986
"8775",2495.417,0.4547192,0.06697891
"8776",2457.366,0.4949103,0.1190923
"8777",2449.549,0.5691975,0.1882172
"8778",2472.836,0.3060913,0.03304675
"8779",2476.946,0.3009884,0.02247375
"8780",2443.824,0.6474419,0.2524886
"8781",2470.939,0.5610592,0.1595896
"8782",2453.05,0.612487,0.216879
"8783",2488.565,0.392438,0.04031693
"8784",2495.201,0.2856418,-0.002217957
"8785",2454.769,0.5489622,0.1610468
"8786",2454.647,0.5735168,0.1839004
"8787",2469.413,0.3647201,0.05029375
"8788",2448.693,0.5964993,0.2030942
"8789",2427.739,0.637618,0.2626917
"8790",2454.553,0.4563518,0.1053928
"8791",2456.418,0.449007,0.1014168
"8792",2398.307,0.6968837,0.3468171
"8793",2402.521,0.6289829,0.2711882
"8794",2455.57,0.4693757,0.108486
"8795",2485.553,0.4390948,0.06961777
"8796",2494.501,0.4786319,0.0781183
"8797",2482.881,0.3480308,0.02233724
"8798",2467.528,0.491105,0.1147148
"8799",2487.245,0.3694839,0.02433373
"8800",2468.832,0.4958458,0.1165825
"8801",2475.207,0.3607504,0.03980935
"8802",2454.383,0.5400828,0.1564933
"8803",2454.567,0.485706,0.1193023
"8804",2466.393,0.5303849,0.1369683
"8805",2492.756,0.1917739,-0.008923106
"8806",2484.638,0.4130226,0.05539147
"8807",2465.343,0.6147762,0.2029982
"8808",2467.425,0.427541,0.07296875
"8809",2485.022,0.4813027,0.08877772
"8810",2461.525,0.4911097,0.1147202
"8811",2456.645,0.526698,0.1394891
"8812",2462.044,0.4794594,0.1159037
"8813",2444.226,0.5140736,0.1485724
"8814",2471.642,0.4027339,0.06439633
"8815",2466.703,0.5298795,0.1470316
"8816",2452.039,0.4972314,0.1323599
"8817",2460.125,0.5242603,0.1400068
"8818",2453.221,0.5224467,0.144823
"8819",2480.84,0.4326555,0.066895
"8820",2480.396,0.4295818,0.06385254
"8821",2466.477,0.5334984,0.1409461
"8822",2474.68,0.4561114,0.08717589
"8823",2466.695,0.5851309,0.1829547
"8824",2420.683,0.6156589,0.2448444
"8825",2453.187,0.5021866,0.1345924
"8826",2448.312,0.5272451,0.1576519
"8827",2451.463,0.4876736,0.1285097
"8828",2464.368,0.4491023,0.09441046
"8829",2450.404,0.4678362,0.1173854
"8830",2466.643,0.5332293,0.1441821
"8831",2453.561,0.5867622,0.1957744
"8832",2439.158,0.58734,0.2101087
"8833",2458.497,0.425406,0.08536369
"8834",2471.4,0.5983077,0.1846814
"8835",2456.034,0.4101713,0.08186543
"8836",2472.596,0.3066692,0.02618431
"8837",2474.69,0.5233261,0.1280366
"8838",2487.151,0.451426,0.07108306
"8839",2493.594,0.3138592,0.008703756
"8840",2460.323,0.4257529,0.08923726
"8841",2428.026,0.5110274,0.1618568
"8842",2440.579,0.626323,0.2416718
"8843",2447.261,0.5418719,0.1622745
"8844",2463.944,0.540784,0.1538849
"8845",2490.583,0.4784834,0.08177431
"8846",2478.495,0.4893919,0.09057407
"8847",2465.375,0.5480116,0.1527042
"8848",2470.775,0.361708,0.04424895
"8849",2443.153,0.5258624,0.1559531
"8850",2474.463,0.5237016,0.13214
"8851",2462.328,0.5401706,0.1495485
"8852",2422.013,0.6472103,0.2685039
"8853",2470.542,0.4563723,0.09110052
"8854",2446.385,0.6342731,0.2409769
"8855",2480.965,0.4593419,0.07573695
"8856",2420.599,0.6340012,0.2633554
"8857",2465.898,0.577568,0.1791367
"8858",2459.827,0.6032597,0.1993232
"8859",2455.85,0.5472659,0.1588138
"8860",2477.796,0.5045849,0.1049033
"8861",2452.058,0.5802584,0.1899271
"8862",2476.512,0.3754397,0.04067735
"8863",2437.63,0.5779606,0.1969287
"8864",2463.022,0.5846605,0.1892902
"8865",2442.994,0.5960773,0.2092882
"8866",2473.994,0.4498179,0.08060436
"8867",2467.108,0.575789,0.1658693
"8868",2447.001,0.5846902,0.1996381
"8869",2458.659,0.5764503,0.1810626
"8870",2454.838,0.5361467,0.1514485
"8871",2505.763,0.4425697,0.0463392
"8872",2487.866,0.4940331,0.09603215
"8873",2444.909,0.5424312,0.1698544
"8874",2471.597,0.4543771,0.08901441
"8875",2477.612,0.3463744,0.03966878
"8876",2491.385,0.4842437,0.08837842
"8877",2481.592,0.3902674,0.04965855
"8878",2479.144,0.5727801,0.1578957
"8879",2452.679,0.588026,0.190678
"8880",2437.826,0.5977129,0.2150376
"8881",2472.665,0.4747006,0.1035192
"8882",2459.978,0.5245032,0.1438466
"8883",2463.332,0.431687,0.08424903
"8884",2453.716,0.410821,0.08596974
"8885",2471.541,0.4582584,0.08943868
"8886",2458.195,0.5591406,0.1605411
"8887",2483.831,0.4064778,0.06046804
"8888",2413.131,0.6672954,0.3017379
"8889",2443.352,0.5664925,0.1879261
"8890",2434.316,0.540191,0.1804372
"8891",2452.077,0.5109405,0.1379036
"8892",2462.099,0.4936223,0.1211792
"8893",2468.097,0.4865452,0.109514
"8894",2447.332,0.58709,0.1996665
"8895",2470.605,0.4962428,0.1170438
"8896",2444.749,0.4671982,0.1201752
"8897",2470.625,0.5134007,0.1266427
"8898",2467.081,0.4775811,0.1030771
"8899",2466.933,0.4668571,0.0949728
"8900",2473.865,0.497536,0.1112946
"8901",2476.544,0.4132148,0.05930532
"8902",2464.937,0.5818885,0.1782534
"8903",2505.685,0.4149617,0.03028348
"8904",2478.615,0.5031738,0.110638
"8905",2485.683,0.2893952,0.007683502
"8906",2472.197,0.3540797,0.04191563
"8907",2468.842,0.2963724,0.02679965
"8908",2483.217,0.1791588,-0.002844445
"8909",2493.195,0.4513419,0.06720252
"8910",2472.434,0.4052348,0.0630069
"8911",2463.326,0.5784066,0.1767977
"8912",2508.132,0.3542254,0.01185631
"8913",2482.042,0.3499289,0.03503146
"8914",2453.933,0.4687049,0.1077665
"8915",2472.433,0.5678731,0.1618609
"8916",2477.022,0.5024708,0.1097962
"8917",2438.66,0.5065345,0.1431231
"8918",2409.984,0.6569095,0.2875508
"8919",2441.264,0.5605635,0.1867125
"8920",2448.893,0.5877187,0.1971522
"8921",2437.183,0.5258131,0.1660626
"8922",2437.516,0.531813,0.1700435
"8923",2438.538,0.4928498,0.1377483
"8924",2451.368,0.5724482,0.1892816
"8925",2436.945,0.4885936,0.1398178
"8926",2475.601,0.4191805,0.06493843
